# Ggj, R1-R10,mle1-mle10,met1-met10
0.001000,0.249083,0.188036,0.232149,0.249574,0.251445,0.253186,0.234003,0.221227,0.200432,0.180200,0.006896,0.006430,0.006711,0.006848,0.006459,0.006660,0.006385,0.006688,0.006333,0.006500,0.007468,0.012872,0.009862,0.008606,0.015612,0.015134,0.008401,0.006986,0.007074,0.009511
0.001874,0.286849,0.343861,0.385303,0.398829,0.414326,0.417580,0.391473,0.305077,0.347228,0.256913,0.007363,0.007086,0.007221,0.006765,0.007180,0.007164,0.007148,0.006989,0.006862,0.007239,0.014037,0.032787,0.010202,0.012760,0.024188,0.014516,0.029642,0.038488,0.026975,0.022310
0.003511,0.376608,0.342644,0.494664,0.569042,0.454219,0.504277,0.378990,0.354396,0.327869,0.372861,0.007787,0.007256,0.007678,0.007769,0.007952,0.007873,0.007562,0.007100,0.006917,0.007352,0.021322,0.032520,0.022581,0.015223,0.019278,0.020130,0.027935,0.044523,0.019366,0.021250
0.006579,0.360050,0.426865,0.333097,0.590756,0.579195,0.560847,0.538709,0.529183,0.271150,0.707237,0.007706,0.007026,0.007060,0.007585,0.007459,0.007247,0.007421,0.007597,0.007145,0.007416,0.019609,0.047115,0.049539,0.027729,0.018679,0.046636,0.026213,0.038519,0.015623,0.011498
0.012328,0.612735,0.651421,0.646500,0.740843,0.688446,0.814208,0.627463,0.741854,0.414314,0.615409,0.006932,0.007288,0.006921,0.007062,0.006227,0.007264,0.007094,0.007117,0.006824,0.007267,0.054495,0.036158,0.040127,0.032389,0.013820,0.011120,0.021597,0.043517,0.056791,0.085730
0.023101,0.784861,0.672229,0.828898,0.952618,0.908721,0.790396,0.866356,0.850577,0.730696,0.899854,0.006554,0.006841,0.006459,0.006414,0.005857,0.005922,0.006504,0.006067,0.006385,0.006181,0.027363,0.027874,0.012083,0.001397,0.005088,0.007561,0.012347,0.011306,0.012676,0.007355
0.043288,0.974356,0.646388,0.899079,0.952125,0.980510,0.961003,0.960793,0.915733,0.692690,0.955340,0.004393,0.005317,0.005918,0.005570,0.005163,0.005043,0.005238,0.005707,0.005736,0.005465,0.001104,0.053184,0.002542,0.001499,0.000175,0.000844,0.002230,0.005018,0.009206,0.000996
0.081113,0.987225,0.836745,0.978492,0.977100,0.993220,0.988999,0.990201,0.971161,0.965966,0.985303,0.003980,0.005124,0.003873,0.004525,0.004152,0.003875,0.004513,0.004446,0.005387,0.004895,0.000352,0.015837,0.000439,0.001051,0.000404,0.000157,0.000131,0.000918,0.000877,0.000320
0.151991,0.999213,0.974768,0.995515,0.996055,0.999496,0.999372,0.997930,0.996941,0.993030,0.998289,0.002845,0.004866,0.003542,0.004134,0.002873,0.003403,0.003274,0.003441,0.001185,0.003343,0.000003,0.000679,0.000055,0.000059,0.000002,0.000002,0.000032,0.000058,0.000009,0.000016
0.284804,0.999755,0.993103,0.999430,0.998590,0.999880,0.999913,0.999704,0.999719,0.999507,0.999691,0.003956,0.003815,0.003330,0.004023,0.003101,0.003352,0.003434,0.003429,0.002748,0.003334,0.000002,0.000124,0.000053,0.000693,0.000001,0.000000,0.000001,0.000001,0.000002,0.000014
0.533670,0.999969,0.999462,0.999902,0.999868,0.999961,0.999977,0.999960,0.999969,0.999816,0.999943,0.000228,0.002693,0.003517,0.002738,0.003737,0.002718,0.002926,0.003580,0.003517,0.002211,0.000000,0.000001,0.000000,0.000042,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000
1.000000,0.999983,0.999856,0.999988,0.999986,0.999992,0.999992,0.999989,0.999988,0.998655,0.999992,0.003360,0.003688,0.003705,0.003140,0.003362,0.003753,0.003929,0.003877,0.002861,0.002840,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000602,0.000000
